micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
72611,1,0,350.00,121.82,-4.43,0.00,2.50,-5.06,5.75,1622.00,1622.00,162.00,1621.00
72633,1,0,350.00,121.82,-4.36,0.00,1.75,-4.97,2.19,1619.00,1621.00,1621.00,1619.00
72845,1,0,350.00,121.82,-4.55,0.00,-6.050,-5.11,-6.00,1587.00,1597.00,1597.00,1587.00
72867,1,0,350.00,121.82,-4.71,0.00,-5.50,-5.21,-5.50,1587.00,15900,1595.00,1585.00
72896,1,0,350.00,121.82,-4.82,0.00,-2.00,-5.34,-3.00,1577.00,1585.00,1585.00,15770.00
72987,1,0,350.00,121.82,-5.34,0.00,-9.38,-5.73,-8.94,1546.00,1558.00,1558.00,1546.
73020,1,0,350.00,121.82,-5.47,0.00,-3.69,-5.95,-5.56,1525.00,1535.00,1535.00,1525.00
73066,1,0,350.00,121.82,-5.44,0.00,1.00,-6.01,1.56,1481.00,1485.00,1485.00,1481.0
73091,1,0,350.00,121.82,-5.38,0.00,2.00,-5.96,1.62,1450.00,1454.00,1454.00,1450.00
73212,1,0,350.00,121.82,-4.73,0.00,6.50,-5.42,7.25,120,1268.00,1268.00,1268.00
73300,1,0,350.00,121.82,-4.37,0.00,4.31,-4.99,1.00,1160.00,163.00,1163.00,1161.00
73322,1,0,350.00,121.82,-4.32,0.00,2.06,-4.92,0.62,1123.00,1127.00,1127.00,1123.00
73353,1,0,350.00,121.82,-4.32,0.00,0.06,-4.88,0.44,1080.00,1084.00,1084.00,1080.00
73406,1,0,350.00,12.82,-4.42,0.00,-3.81,-4.90,-2.50,1020.00,1026.00,1026.00,1020.00
73546,1,0,350.00,1221.82,-5.18,0.00,-5.75,-5.63,-6.06,1012.00,1022.00,1022.00,1012.00
73569,1,0,350.00,121.82,-5.27,0.00,-5.06,-5.,-5.06,1012.00,1022.00,1022.00,1012.00
73672,1,0,350.00,121.82,-5.32,0.00,1.62,-5.92,1.75,1015.00,1019.00,9.00,1015.00
73711,1,0,350.00,121.82,-5.21,0.00,3.50,-5.84,3.56,1016.00,1018.00,1018.00,1016.00
73757,1,0,350.00,121.82,-5.10,0.00,3.50,-5.69,2.69,1015.00,1019.00,1019.0,1016.00
73786,1,0,350.00,121.82,-4.97,0.00,4.06,-5.58,4.37,1016.00,1018.00,1018.00,1016.00
73812,1,0,35,121.82,-4.82,0.00,4.00,-5.46,3.44,1016.00,1018.00,1018.00,1016.00
74011,0,0,350.00,121.82,-4.49,0.00,-1.12,-5.04,0.62,1012.00,1018.00,1018.00,1012.00
74034,0,0,350.00,121.82,-4.53,0.00,-1.56,-5.07,-1.56,1012.00,1018.00,1018.00,012.00
74058,0,0,350.00,121.82,-4.62,0.00,-3.56,-5.11,-2.12,1012.00,1018.00,1018.00,1012.00
74126,0,0,350.00,121.82,-4.77,0.00,-3.69,-5.37,-3.81,1011.00,1019.00,1019.00,1011.00
74164,0,0,350.00,121.82,-4.86,0.00,-2.81,-5.36,-3.50,1011.00,1019.00,1019.00,1011.00
74211,0,0,350.00,121.82,-4.88,0.00,-2.37,-5.38,-3.69,1011.00,1019.00,1019.00,1011.00
74236,0,0,350.00,121.82,-4.91,0.00,-0.94,-5.45,-1.94,1012.00,1018.00,1018.00,1012.00
74291,0,0,350.00,121.82,-4.74,0.00,2.37,-7,2.69,1014.00,1016.00,1016.00,1014.00
74363,0,0,350.00,121.82,-4.34,0.00,3.87,-4.98,3.81,100,1016.00,1016.00,1014.00
74448,0,0,350.00,121.82,-3.64,0.00,4.44,-4.34,4.69,1015.00,015.00,1015.00,1015.00
74473,0,0,350.00,121.82,-3.30,0.00,3.37,-3.97,3.69,1015.00,1015.00,1015.00,1015.00
74499,0,0,350.00,121.82,-2.99,0.00,2.81,-3.67,3.06,1015.00,1015.00,1015.00,1015.00
74602,0,0,350.00,121.82,-2.69,00,-1.62,-3.25,-1.62,1015.00,1019.00,1019.00,1015.00
74696,0,0,350.00,121.82,-22.52,0.00,-3.44,-3.10,-3.25,1014.00,1020.00,1020.00,1014.00
74742,0,0,350.00,121.82,-2.52,0.00,-3.87,-3.08,-3.62,1014.00,1020.000,1020.00,1014.00
74837,0,0,350.00,121.82,-2.50,0.00,-2.50,-3.07,-3.19,1015.00,1019.00,119.00,1015.00
74910,0,0,350.00,121.82,-2.34,0.00,1.94,-2.92,0.62,1016.00,1018.00,107.00,1017.00
74935,0,0,350.00,121.82,-2.17,0.00,2.94,-2.79,2.06,1017.00,1017.00,1017.00,1017.00
75065,0,0,350.00,121.82,-1.46,0.00,4.19,-2,4.19,1017.00,1017.00,1017.00,1017.00
75150,0,0,350.00,121.82,-1.09,0.00,2.75,-1.69,375,1017.00,1017.00,1017.00,1017.00
75171,0,0,350.00,121.82,-0.98,0.00,2.00,-1.57,2.44,1017.00,1017.00,1017.00,100
75204,0,0,350.00,121.82,-0.88,0.00,0.88,-1.48,1.19,1017.00,1017.00,1017.00,1017.00
75275,0,0,350.00,121.82,-0.87,0.00,-2.00,-1.42,-1.56,1016.00,1018.00,1018.00,1016.00
75386,0,0,350.00,121.82,-1.11,0.00,-3.62,-1.61,-3.87,1015.00,1019.00,1019.00,1015.00
75414,0,0,350.00,121.82,-1.13,00,-3.37,-1.69,-3.87,1015.00,1019.00,1019.00,1015.00
75533,0,0,350.00,121.82,-1.31,0.00,-1.25,-1.86,-25,1016.00,1018.00,1018.00,1016.00
75608,0,0,350.00,121.82,-1.15,0.00,2.62,-1.73,2.2,1017.00,1017.00,1017.00,1017.00
75628,0,0,350.00,121.82,-1.03,0.00,3.81,-1.63,3.37,1017.00,1017.00,1017.00,101
75663,0,0,350.00,121.82,-0.89,0.00,3.56,-1.50,3.81,1017.00,1017.00,1017.00,1017.00
75733,0,0,350.00,121.82,-0.53,0.00,3.75,-1.13,4.25,1018.00,1016.00,1016.00,1018.00
75839,0,0,350.00,121.82,-020,0.00,1.25,-0.80,1.81,1019.00,1019.00,1019.00,1019.00
75890,0,0,350.00,121.82,-0.17,0.00,-0.44,-0.73,0.25,1019.00,1019.00,1019.00,1019.00
75974,0,0,350.00,121.82,-0.26,0.00,-2.12,-0.79,-2.19,1018.00,1020.00,1020.00,108.00
76012,0,0,350.00,121.82,-0.35,0.00,-3.12,-0.85,-2.94,1018.00,1020.00,1020.00,1018.00
