millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
77392,0,0,-41.02,6.43,-1.18,0.00,-91.25,0.07,-41.09,-0.000005
77515,0,0,-26.76,6.36,-0.51,0.00,-136.25,0.07,-26.83,-0.000018
77621,0,0,-14.86,6.18,-0.12,0.00,-92.81,0.07,-14.93,-0.000013
77731,0,0,-6.82,6.00,0.06,0.00,-69.44,0.07,-6.89,-0.000011
77778,0,0,-3.65,5.95,0.13,0.00,-63.94,0.07,-3.72,-0.000011
77819,0,0,-1.12,5.91,0.19,0.00,-67.62,0.07,-1.19,-0.000012
77853,0,0,1.36,5.84,0.25,0.00,-59.19,0.07,1.29,-0.000011
77943,0,0,4.58,5.76,0.32,0.00,-32.94,0.07,4.51,-0.000007
77965,0,0,5.41,5.74,0.33,0.00,-26.31,0.07,5.34,-0.000006
78015,0,0,6.18,5.69,0.34,0.00,-17.56,0.07,6.11,-0.000005
78050,0,0,6.83,5.66,0.35,0.00,-20.69,0.07,6.76,-0.000006
78193,0,0,7.55,5.69,0.11,0.00,3.56,0.07,7.48,-0.000001
78243,0,0,6.68,5.70,0.15,0.00,25.31,0.07,6.61,0.000003
78261,0,0,5.78,5.79,0.16,0.00,17.62,0.07,5.71,0.000002
78311,0,0,5.07,5.76,0.16,0.00,18.94,0.07,5.00,0.000002
78429,0,0,3.37,5.79,0.16,0.00,0.19,0.07,3.30,-0.000001
78442,0,0,3.31,5.80,0.16,0.00,3.69,0.07,3.24,-0.000000
78508,0,0,3.15,5.78,0.16,0.00,0.50,0.07,3.08,-0.000001
78541,0,0,3.24,5.79,0.18,0.00,-5.56,0.07,3.17,-0.000002
78648,0,0,3.65,5.76,0.37,0.00,0.62,0.07,3.58,-0.000001
78701,0,0,3.54,5.76,0.37,0.00,4.25,0.07,3.47,-0.000000
78716,0,0,3.14,5.79,0.37,0.00,9.38,0.07,3.07,0.000001
78775,0,0,2.81,5.79,0.37,0.00,8.25,0.07,2.74,0.000001
78792,0,0,2.62,5.79,0.37,0.00,10.06,0.07,2.55,0.000001
78889,0,0,1.35,5.82,0.36,0.00,14.25,0.07,1.28,0.000002
78903,0,0,1.13,5.82,0.39,0.00,11.06,0.07,1.06,0.000002
78975,0,0,0.69,5.81,0.55,0.00,4.50,0.07,0.62,0.0000010000
78992,0,0,0.62,5.81,0.55,0.00,-0.31,0.07,0.55,-0.000000
79108,0,0,1.04,5.80,0.54,0.00,-5.37,0.07,0.97,-0.000001
79157,0,0,1.16,5.80,0.54,0.00,-2.75,0.07,1.09,-0.000001
79219,0,0,1.00,5.82,0.53,0.00,2.75,0.07,0.93,0.000000
79248,0,0,0.92,5.83,0.54,0.00,2.69,0.07,0.85,0.000000
79268,0,0,0.83,5.82,0.53,0.00,4.69,0.07,0.76,0.000001
79334,0,0,0.34,5.83,0.53,0.00,4.56,0.07,0.27,0.000001
79350,0,0,0.29,5.82,0.53,0.00,4.00,0.07,0.22,0.000001
79386,0,0,0.19,5.82,0.53,0.00,3.31,0.07,0.12,0.000001
79452,0,0,0.10,5.81,0.52,0.00,-2.50,0.07,0.03,-0.000000
79495,0,0,0.19,5.82,0.52,0.00,-2.75,0.07,0.12,-0.000001
79585,0,0,0.29,5.81,0.52,0.00,-3.12,0.07,0.22,-0.000001
79689,0,0,0.43,5.83,0.51,0.00,-1.25,0.07,0.36,-0.000000
79730,0,0,0.44,5.81,0.51,0.00,-0.81,0.07,0.37,-0.000000
79742,0,0,0.44,5.80,0.5,0.00,1.31,0.07,0.32,0.000000
79809,0,0,0.32,5.81,0.50,0.00,0.62,0.07,0.25,0.000000
79824,0,0,0.30,5.81,0.50,0.00,0.56,0.07,0.23,0.000000
79889,0,0,0.33,5.86,0.51,0.00,-0.37,0.07,0.26,-0.000000
79937,0,0,0.37,5.85,0.61,0.00,-1.44,0.07,0.30,-0.000000
79955,0,0,0.39,5.86,0.70,0.00,0.81,0.07,0.32,0.000000
80013,0,0,0.20,5.85,0.68,0.00,5.50,0.07,0.13,0.000001
80031,0,0,-0.03,5.86,0.64,0.00,8.13,0.07,-0.10,0.000002
80081,0,0,-0.26,5.87,0.62,0.00,5.44,0.07,-0.33,0.000001
80120,0,0,-0.47,5.86,0.62,0.00,5.50,0.07,-0.54,0.000001
80159,0,0,-0.69,5.90,0.62,0.00,5.12,0.07,-0.76,0.000001
80185,0,0,-0.75,5.90,0.62,0.00,0.88,0.07,-0.82,0.000000
80249,0,0,-0.84,5.90,0.62,0.00,2.50,0.07,-0.91,0.000001
80289,0,0,-0.98,5.89,0.61,0.00,2.87,0.07,-1.05,0.000001
80357,0,0,-1.26,5.89,0.61,0.00,4.87,0.07,-1.33,0.0000.000001
80369,0,0,-1.37,5.89,0.61,0.00,4.87,0.07,-1.44,0.000001
80414,0,0,-1.50,5.89,0.60,0.00,2.00,0.07,-1.57,0.000001
80499,0,0,-1.56,5.89,0.61,0.00,-0.31,0.07,-1.63,0.000000
80586,0,0,-1.52,5.89,0.60,0.00,-0.19,0.07,-1.59,0.000000
80649,0,0,-1.53,5.89,0.59,0.00,-1.44,0.07,-1.60,0.000000
80723,0,0,-1.24,5.88,0.59,0.00,-6.44,0.07,-1.31,-0.000001
80809,0,0,-0.68,5.87,0.59,0.00,-8.25,0.07,-0.75,-0.000001
80878,0,0,-0.20,5.88,0.58,0.00,-7.00,0.07,-0.27,-0.000001
80957,0,0,0.13,5.87,0.58,0.00,-4.50,0.07,0.06,-0.000001
80977,0,0,0.25,5.87,0.58,0.00,-4.37,0.07,0.18,-0.000001
81042,0,0,0.47,5.87,0.58,0.00,-4.62,0.07,0.40,-0.000001
81059,0,0,0.61,5.86,0.57,0.00,-5.81,0.07,0.54,-0.000001
81074,0,0,0.67,5.86,0.57,0.00,-6.19,0.07,0.60,-0.000001
81090,0,0,0.83,5.87,0.57,0.00,-5.25,0.07,0.76,-0.000001
81188,0,0,1.09,5.86,0.57,0.00,-3.06,0.07,1.02,-0.000001
81204,0,0,1.19,5.86,0.57,0.00,-4.19,0.07,1.12,-0.000001
81302,0,0,1.36,5.86,0.57,0.00,-0.44,0.07,1.29,-0.000000
81418,0,0,1.16,5.85,0.56,0.00,2.06,0.07,1.09,0.000000
81449,0,0,1.08,5.85,0.56,0.00,2.25,0.07,1.01,0.000000
81525,0,0,0.84,5.87,0.61,0.00,2.37,0.07,0.77,0.000000
81563,0,0,0.77,5.87,0.74,0.00,0.44,0.07,0.70,-0.000000
81647,0,0,0.93,5.83,0.80,0.00,-3.75,0.07,0.86,-0.000001
81735,0,0,1.11,5.81,0.80,0.00,-2.69,0.07,1.04,-0.000001
81773,0,0,1.05,5.81,0.80,0.00,2.81,0.07,0.98,0.000000
81795,0,0,0.98,5.84,0.79,0.00,3.31,0.07,0.91,0.000000
81879,0,0,0.99,5.87,0.82,0.00,-5.94,0.07,0.92,-0.000001
81897,0,0,1.25,5.84,0.85,0.00,-10.75,0.07,1.18,-0.000002
81985,0,0,2.28,5.77,0.86,0.00,-15.06,0.07,2.21,-0.000003
82104,0,0,3.10,5.75,0.86,0.00,-4.19,0.07,3.03,-0.000002
82152,0,0,3.25,5.76,0.86,0.00,-2.44,0.07,3.18,-0.000001
82190,0,0,3.25,5.76,0.86,0.00,-0.31,0.07,3.18,-0.000001
82228,0,0,3.19,5.76,0.86,0.00,2.37,0.07,3.12,-0.000000
82241,0,0,3.11,5.75,0.86,0.00,2.31,0.07,3.04,-0.000000
82356,0,0,2.92,5.75,0.86,0.00,-3.31,0.07,2.85,-0.000001
82444,0,0,3.33,5.75,0.86,0.00,-5.94,0.07,3.26,-0.000002
82485,0,0,3.65,5.75,0.86,0.00,-7.56,0.07,3.58,-0.000002
82539,0,0,3.94,5.75,0.86,0.00,-7.31,0.07,3.87,-0.000002
82609,0,0,4.21,5.72,0.85,0.00,-3.37,0.07,4.14,-0.000002
82684,0,0,3.50,5.72,0.85,0.00,17.37,0.07,3.43,0.000002
82787,0,0,0.46,5.84,0.74,0.00,32.69,0.07,0.39,0.000006
82839,0,0,-0.83,5.88,0.59,0.00,31.06,0.07,-0.90,0.000006
82882,0,0,-1.89,5.91,0.47,0.00,25.44,0.07,-1.96,0.000005
82946,0,0,-2.83,5.93,0.46,0.00,5.69,0.07,-2.90,0.000002
83027,0,0,-2.30,5.92,0.46,0.00,-14.50,0.07,-2.37,-0.000002
83144,0,0,0.10,5.86,0.50,0.00,-23.62,0.07,0.03,-0.000004
83159,0,0,0.75,5.85,0.51,0.00,-23.06,0.07,0.68,-0.000004
83254,0,0,2.04,5.83,0.52,0.00,-12.19,0.07,1.97,-0.000003
83343,0,0,2.28,5.81,0.51,0.00,3.06,0.07,2.21,-0.000000
83399,0,0,1.97,5.81,0.51,0.00,9.81,0.07,1.90,0.000001
83428,0,0,1.57,5.81,0.51,0.00,15.25,0.07,1.50,0.000002
83484,0,0,-0.02,5.84,0.50,0.00,22.44,0.07,-0.09,0.000004
83570,0,0,-1.73,5.89,0.49,0.00,19.44,0.07,-1.80,0.000004
83634,0,0,-2.66,5.90,0.49,0.00,8.88,0.07,-2.73,0.000002
83682,0,0,-2.73,5.90,.49,0.00,0.81,0.07,-2.89,0.000001
83726,0,0,-2.57,5.90,0.49,0.00,-7.87,0.07,-2.64,-0.000001
83805,0,0,-0.98,5.83,0.51,0.00,-25.69,0.07,-1.05,-0.000004
83842,0,0,-0.35,5.81,0.51,0.00,-19.50,0.07,-0.42,-0.000003
83876,0,0,0.05,5.81,0.51,0.00,-4.37,0.07,-0.02,-0.000001
83952,0,0,-0.52,5.82,0.51,0.00,17.31,0.07,-0.59,0.0000000004
83967,0,0,-1.14,5.83,0.50,0.00,22.62,0.07,-1.21,0.000004
84063,0,0,-2.57,5.86,0.50,0.00,15.31,0.07,-2.64,0.000004
84101,0,0,-2.99,5.89,0.47,0.00,5.19,0.07,-3.04,-0.000001
84152,0,0,-2.77,5.88,0.48,0.00,-11.06,0.07,-2.84,-0.000001
84191,0,0,-2.35,5.87,0.49,0.00,-14.94,0.07,-2.42,-0.000002
84266,0,0,-0.97,5.84,0.51,0.00,-23.31,0.07,-1.04,-0.000004
84283,0,0,-0.19,5.84,0.52,0.00,-27.56,0.07,-0.26,-0.000005
84332,0,0,0.76,5.80,0.51,0.00,-21.44,0.07,0.69,-0.000004
84410,0,0,2.11,5.79,0.42,0.00,-8.44,0.07,2.04,-0.000002
84429,0,0,1.92,5.80,0.27,0.00,14.62,0.07,1.85,0.000002
84515,0,0,-0.79,5.87,-0.58,0.00,41.06,0.07,-0.86,0.000008
84679,0,0,-4.58,5.90,-0.71,0.00,4.12,0.07,-4.65,0.000002
84756,0,0,-4.26,5.92,-0.90,0.00,-13.56,0.07,-4.33,-0.000001
84854,0,0,-2.69,5.91,-0.70,0.00,-10.50,0.07,-2.76,-0.000001
84906,0,0,-2.52,5.92,-0.69,0.00,-5.25,0.07,-2.59,-0.000000
84981,0,0,-2.44,5.91,-0.67,0.00,1.81,0.07,-2.51,0.000001
85102,0,0,-2.53,5.94,-0.67,0.00,-0.50,0.07,-2.60,0.000001
85211,0,0,-2.69,5.93,-0.70,0.00,4.19,0.07,-2.76,0.000002
85320,0,0,-3.32,5.94,-0.77,0.00,7.37,0.07,-3.39,0.000002
85410,0,0,-4.20,5.92,-0.80,0.00,13.31,0.07,-4.27,0.000004
85480,0,0,-5.08,5.92,-0.86,0.00,10.81,0.07,-5.15,0.000003
85559,0,0,-5.08,5.93,-0.82,0.00,-8.31,0.07,-5.15,-0.0000
85580,0,0,-4.79,5.94,-0.80,0.00,-13.00,0.07,-4.86,-0.000001
85649,0,0,-3.82,5.93,-0.68,0.00,--20.37,0.07,-3.69,-0.000003
85669,0,0,-3.42,5.93,-0.64,0.00,-20.69,0.07,-3.49,-0.000003
85785,0,0,-0.55,5.90,-0.28,0.00,-24.06,0.07,-0.62,-0.000004
85804,0,0,0.08,5.89,-0.20,0.00,-21.50,0.07,0.01,-0.000004
85898,0,0,1.24,5.87,-0.06,0.00,-6.06,0.07,1.17,-0.000001
85950,0,0,1.26,5.87,-0.05,0.00,1.31,0.07,1.11,0.000000
85985,0,0,1.05,5.86,-0.06,0.00,6.75,0.07,0.98,0.000001
86003,0,0,0.75,5.87,-0.06,0.00,11.63,0.07,0.68,0.000002
86061,0,0,0.18,5.88,-0.06,0.00,15.50,0.07,0.11,0.000003
86098,0,0,-0.47,5.88,-0.06,0.00,17.00,0.07,-0.54,0.000003
86137,0,0,-1.15,5.91,-0.06,0.00,17.81,0.07,-1.22,0.000000004
86153,0,0,-1.49,5.91,-0.06,0.00,17.19,0.07,-1.56,0.000004
86174,0,0,-1.80,5.91,-0.07,0.00,150,0.07,-2.16,0.000003
86258,0,0,-2.60,5.92,-0.06,0.00,9.63,0.07,-2.67,0.000003
86335,0,0,-2.77,5.92,-0.07,0.00,-3.87,0.07,-2.84,0.000000
86352,0,0,-2.65,5.92,-0.07,0.00,-6.50,0.07,-2.72,-0.000000
86396,0,0,-2.29,5.92,-0.06,0.00,-11.00,0.07,-2.36,-0.000001
86465,0,0,-1.11,5.91,-0.06,0.00,-18.00,0.07,-1.18,-0.000003
86560,0,0,0.34,5.90,-0.07,0.00,-15.94,0.07,0.27,-0.000003
86586,0,0,0.74,5.89,-0.07,0.00,-13.13,0.07,0.67,-0.000003
86639,0,0,1.09,5.89,-0.08,0.00,-7.50,0.07,1.02,-0.000002
86713,0,0,1.13,5.88,-0.08,0.00,3.94,0.07,1.06,0.000000
86744,0,0,0.91,5.89,-0.08,0.00,8.88,0.07,0.84,0.000001
86797,0,0,0.30,5.88,-0.08,0.00,13.50,0.07,0.23,03
86830,0,0,-0.14,5.88,-0.08,0.00,15.75,0.07,-0.21,0.000003
86942,0,0,-2.04,5.90,-0.08,0.00,13.44,0.07,-2.11,0.0000.000003
86956,0,0,-2.39,5.90,-0.09,0.00,10.81,0.07,-2.46,0.000003
86998,0,0,-2.69,5.90,-0.09,0.00,5.81,0.07,-2.76,0.000002
87052,0,0,-2.77,5.90,-0.09,0.00,-0.50,0.07,-2.84,0.000001
87173,0,0,-1.90,5.89,-0.09,0.00,-14.50,0.07,-1.97,-0.000002
87256,0,0,-0.47,5.88,-0.09,0.00,-17.31,0.07,-0.54,-0.000003
87289,0,0,0.00,5.88,-0.09,0.00,-16.69,0.07,-0.07,-0.000003
87387,0,0,1.02,5.88,-0.09,0.00,-4.06,0.07,0.95,-0.000001
87437,0,0,1.00,5.87,-0.10,0.00,2.25,0.07,0.93,0.000000
87481,0,0,0.67,5.87,-0.10,0.00,9.06,0.07,0.60,0.000002
87500,0,0,0.46,5.87,-0.10,0.00,10.94,0.07,0.39,0.000002
87550,0,0,-0.22,5.87,-0.10,0.00,14.81,0.07,-0.29,0.000003
87628,0,0,-1.50,5.87,-0.10,0.00,15.88,0.07,-1.57,0.000003
87676,0,0,-1.95,5.87,-0.10,0.00,14.75,0.07,-2.02,0.000003
87739,0,0,-2.74,5.87,-0.10,0.00,5.50,0.07,-2.81,0.000002
87842,0,0,-2.48,5.87,-0.10,0.00,-9.44,0.07,-2.55,-0.000001
87900,0,0,-2.02,5.87,-0.10,0.00,-13.19,0.07,-2.09,-0.000002
87939,0,0,-1.43,5.87,-0.10,0.00,-15.81,0.07,-1.50,-0.000002
88007,0,0,-0.28,5.87,-0.10,0.00,-16.56,0.07,-0.35,-0.000003
88125,0,0,1.05,5.87,-0.10,0.00,-5.31,0.07,0.98,-0.000001
88170,0,0,1.12,5.87,-0.10,0.00,0.50,0.07,1.05,-0.000000
88206,0,0,0.97,5.87,-0.10,0.00,5.69,0.07,0.90,0.000001
88223,0,0,0.74,5.87,-0.10,0.00,9.31,0.07,0.67,0.000002
88320,0,0,-0.33,5.87,-0.10,0.00,15.63,0.07,-0.40,0.000003
88414,0,0,-1.70,5.87,-0.10,0.00,14.3.81,0.07,-1.90,0.000003
88432,0,0,-1.96,5.87,-0.10,0.00,12.75,0.07,-2.03,0.000003
88542,0,0,-2.58,5.87,-0.10,0.00,-1.87,0.07,-2.65,0.000000
88664,0,0,-1.57,5.87,-0.10,0.00,-14.50,0.07,-1.64,-0.000002
88780,0,0,0.28,5.87,-0.10,0.00,-14.75,0.07,0.21,-0.000003
88868,0,0,1.12,5.87,-0.10,0.00,-6.69,0.07,1.05,-0.0000001
88884,0,0,1.21,5.87,-0.11,0.00,-2.81,0.07,1.14,-0.000001
88932,0,0,1.12,5.87,-0.10,0.00,3.50,0.07,1.05,0.000000
89009,0,0,0.37,5.86,-0.11,0.00,12.50,0.07,0.30,0.000002
89027,0,0,-0.04,5.86,-0.11,0.00,14.50,0.07,-0.11,0.000003
